5440701,Kipp Delta Elem Literacy Acad,KIPP DELTA PUBLIC SCHOOLS,K-4,N/A,386,6,16,N/A
5503011,Kirby High School,KIRBY SCHOOL DISTRICT,7-12,N/A,162,2,6,N/A
5503010,Kirby Elementary School,KIRBY SCHOOL DISTRICT,K-6,N/A,190,2,16,N/A
3704013,Lafayette County High School,LAFAYETTE COUNTY SCHOOL DISTRICT,7-12,N/A,260,2,10,N/A
3704007,Lafayette County Elementary,LAFAYETTE COUNTY SCHOOL DISTRICT,K-11,N/A,308,2,14,N/A
2605034,Lake Hamilton High School,LAKE HAMILTON SCHOOL DISTRICT,10-12,N/A,978,6,14,N/A
2605033,Lake Hamilton Elementary Sch,LAKE HAMILTON SCHOOL DISTRICT,2-4,N/A,697,6,21,N/A
2605036,Lake Hamilton Interm. School,LAKE HAMILTON SCHOOL DISTRICT,4-5,N/A,671,6,22,N/A
2605037,Lake Hamilton Middle School,LAKE HAMILTON SCHOOL DISTRICT,6-7,N/A,694,6,21,N/A
2605035,Lake Hamilton Jr. High School,LAKE HAMILTON SCHOOL DISTRICT,8-9,N/A,674,6,17,N/A
2605038,Lake Hamilton Primary School,LAKE HAMILTON SCHOOL DISTRICT,K-1,N/A,646,6,19,N/A
0903017,Lakeside Middle School,LAKESIDE SCHOOL DIST(CHICOT),6-8,N/A,219,4,11,N/A
0903018,Lakeside High School,LAKESIDE SCHOOL DIST(CHICOT),9-12,N/A,263,4,11,N/A
0903007,Eudora Elementary School,LAKESIDE SCHOOL DIST(CHICOT),K-3,N/A,123,4,13,N/A
0903016,Lakeside Elementary School,LAKESIDE SCHOOL DIST(CHICOT),K-5,N/A,396,4,18,N/A
2606042,Lakeside Intermediate School,LAKESIDE SCHOOL DIST(GARLAND),2-4,N/A,816,4,22,N/A
2606043,Lakeside Middle School,LAKESIDE SCHOOL DIST(GARLAND),5-7,N/A,791,4,19,N/A
2606044,Lakeside High School,LAKESIDE SCHOOL DIST(GARLAND),8-12,N/A,1307,4,16,N/A
2606039,Lakeside Primary School,LAKESIDE SCHOOL DIST(GARLAND),K-1,N/A,517,4,19,N/A
3604020,Lamar Middle School,LAMAR SCHOOL DISTRICT,4-7,N/A,416,3,21,N/A
3604019,Lamar High School,LAMAR SCHOOL DISTRICT,8-12,N/A,459,3,10,N/A
3604018,Lamar Elementary School,LAMAR SCHOOL DISTRICT,K-3,N/A,439,3,19,N/A
6605058,Lavaca Middle School,LAVACA SCHOOL DISTRICT,5-8,N/A,267,3,19,N/A
6605057,Lavaca High School,LAVACA SCHOOL DISTRICT,9-12,N/A,225,3,8,N/A
6605056,Lavaca Elementary School,LAVACA SCHOOL DISTRICT,K-4,N/A,331,3,18,N/A
3810027,Walnut Ridge High School,LAWRENCE COUNTY SCHOOL DISTRICT,7-12,N/A,409,2,11,N/A
3810026,Walnut Ridge Elementary School,LAWRENCE COUNTY SCHOOL DISTRICT,K-6,N/A,510,2,16,N/A
0506032,Lead Hill High School,LEAD HILL SCHOOL DISTRICT,7-12,N/A,158,2,8,N/A
0506031,Lead Hill Elementary School,LEAD HILL SCHOOL DISTRICT,K-6,N/A,196,2,13,N/A
3904011,Lee High School,LEE COUNTY SCHOOL DISTRICT,7-12,N/A,337,2,10,N/A
3904010,Anna Strong Learning Academy,LEE COUNTY SCHOOL DISTRICT,K-6,N/A,415,2,16,N/A
7205033,Lincoln Middle School,LINCOLN SCHOOL DISTRICT,4-7,N/A,386,3,19,N/A
7205706,Lincoln New Tech High School,LINCOLN SCHOOL DISTRICT,8-12,N/A,480,3,9,N/A
7205031,Lincoln Elementary School,LINCOLN SCHOOL DISTRICT,K-3,N/A,313,3,19,N/A
6041705,Lisa Academy North Middle Charter School,LISA ACADEMY,5-8,N/A,222,6,22,N/A
6041702,Lisa Academy,LISA ACADEMY,6-8,N/A,345,6,23,N/A
6041706,Lisa Academy North High Charter School,LISA ACADEMY,9-12,N/A,122,6,7,N/A
6041703,Lisa Academy High,LISA ACADEMY,9-12,N/A,354,6,7,N/A
6041701,Lisa Academy North Elementary Charter School,LISA ACADEMY,K-6,N/A,399,6,18,N/A
6041707,Lisa Academy Chenal,LISA ACADEMY,K-6,N/A,516,6,21,N/A
6049702,Little Rock Prep Academy Middle,LITTLE ROCK PREPARATORY ACADEMY,4-8,N/A,144,2,13,N/A
6049701,Little Prep Academy Elementary,LITTLE ROCK PREPARATORY ACADEMY,K-5,N/A,253,2,17,N/A
6001013,Henderson Middle School,LITTLE ROCK SCHOOL DISTRICT,6-10,N/A,658,46,13,N/A
6001076,Pinnacle View Middle School,LITTLE ROCK SCHOOL DISTRICT,6-6,N/A,218,46,15,N/A
6001077,Cloverdale Middle School,LITTLE ROCK SCHOOL DISTRICT,6-8,N/A,579,46,12,N/A
6001007,Dunbar Magnet Middle School,LITTLE ROCK SCHOOL DISTRICT,6-8,N/A,622,46,14,N/A
6001062,Mabelvale Middle School,LITTLE ROCK SCHOOL DISTRICT,6-8,N/A,622,46,14,N/A
6001010,Pulaski Heights Middle School,LITTLE ROCK SCHOOL DISTRICT,6-8,N/A,748,46,16,N/A
6001003,Mann Magnet Middle School,LITTLE ROCK SCHOOL DISTRICT,6-8,N/A,827,46,15,N/A
6001002,Hall High School,LITTLE ROCK SCHOOL DISTRICT,8-12,N/A,1051,46,11,N/A
6001005,Parkview Magnet High School,LITTLE ROCK SCHOOL DISTRICT,9-12,N/A,1103,46,17,N/A
6001001,Central High School,LITTLE ROCK SCHOOL DISTRICT,9-12,N/A,2365,46,14,N/A
6001064,McClellan Magnet High School,LITTLE ROCK SCHOOL DISTRICT,9-12,N/A,771,46,10,N/A
6001063,J.A. Fair High School,LITTLE ROCK SCHOOL DISTRICT,9-12,N/A,856,46,10,N/A
6001029,Western Hills Elem. School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,209,46,19,N/A
6001040,Romine Interdist. Elem. School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,237,46,19,N/A
6001021,Carver Magnet Elem. School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,247,46,18,N/A
6001025,Franklin Incentive Elem. Sch.,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,252,46,18,N/A
6001050,Rockefeller Incentive Elem.,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,262,46,17,N/A
6001055,David O'Dodd Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,270,46,16,N/A
6001027,Gibbs Magnet Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,279,46,19,N/A
6001052,Baseline Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,303,46,18,N/A
6001038,Pulaski Heights Elem. School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,304,46,21,N/A
6001041,Stephens Elementary,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,309,46,21,N/A
6001044,Wilson Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,314,46,21,N/A
6001020,McDermott Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,323,46,19,N/A
6001017,Bale Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,332,46,21,N/A
6001030,Jefferson Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,353,46,22,N/A
6001033,Meadowcliff Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,363,46,21,N/A
6001042,Washington Magnet Elem. School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,382,46,19,N/A
6001035,M.L. King Magnet Elem. School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,395,46,21,N/A
6001047,Terry Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,396,46,19,N/A
6001018,Brady Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,398,46,19,N/A
6001024,Forest Park Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,431,46,21,N/A
6001006,Booker Arts Magnet Elem. Sch.,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,440,46,19,N/A
6001043,Williams Magnet Elem. School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,490,46,21,N/A
6001058,Otter Creek Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,506,46,21,N/A
6001057,Mabelvale Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,514,46,21,N/A
6001078,Watson Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,520,46,22,N/A
6001059,Wakefield Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,540,46,24,N/A
6001079,Chicot Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,542,46,18,N/A
6001048,Fulbright Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,552,46,22,N/A
6001073,Don Roberts Elementary School,LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,896,46,21,N/A
6001075,Forest Heights Stem Academy,LITTLE ROCK SCHOOL DISTRICT,K-8,N/A,676,46,20,N/A
4301027,Lonoke Elementary School,LONOKE SCHOOL DISTRICT,3-5,N/A,401,4,19,N/A
4301028,Lonoke Middle School,LONOKE SCHOOL DISTRICT,6-8,N/A,417,4,15,N/A
4301029,Lonoke High School,LONOKE SCHOOL DISTRICT,9-12,N/A,541,4,14,N/A
4301030,Lonoke Primary School,LONOKE SCHOOL DISTRICT,K-2,N/A,383,4,19,N/A
4202008,J.D. Leftwich High School,MAGAZINE SCHOOL DISTRICT,7-12,N/A,255,2,9,N/A
4202007,Magazine Elementary School,MAGAZINE SCHOOL DISTRICT,K-6,N/A,279,2,16,N/A
3003014,Magnet Cove High School,MAGNET COVE SCHOOL DIST.,7-12,N/A,327,2,9,N/A
3003013,Magnet Cove Elementary School,MAGNET COVE SCHOOL DIST.,K-6,N/A,369,2,21,N/A
1402009,Magnolia High School,MAGNOLIA SCHOOL DISTRICT,10-12,N/A,595,5,10,N/A
1402006,Central Elementary School,MAGNOLIA SCHOOL DISTRICT,4-6,N/A,617,5,18,N/A
1402008,Magnolia Jr. High School,MAGNOLIA SCHOOL DISTRICT,7-9,N/A,617,5,15,N/A
1402007,East Side Elementary School,MAGNOLIA SCHOOL DISTRICT,K-3,N/A,919,5,20,N/A
3004025,Wilson Intermediate School,MALVERN SCHOOL DISTRICT,5-6,N/A,310,4,16,N/A
3004022,Malvern Middle School,MALVERN SCHOOL DISTRICT,7-8,N/A,302,4,13,N/A
3004023,Malvern High School,MALVERN SCHOOL DISTRICT,9-12,N/A,524,4,11,N/A
3004021,Malvern Elementary School,MALVERN SCHOOL DISTRICT,K-4,N/A,899,4,18,N/A
2501002,Mammoth Spring High School,MAMMOTH SPRING SCHOOL DISTRICT,7-12,N/A,212,2,10,N/A
2501001,Mammoth Spring Elem. School,MAMMOTH SPRING SCHOOL DISTRICT,K-6,N/A,230,2,14,N/A
4712045,Manila Middle School,MANILA SCHOOL DISTRICT,5-8,N/A,327,3,15,N/A
4712044,Manila High School,MANILA SCHOOL DISTRICT,9-12,N/A,321,3,10,N/A
4712043,Manila Elementary School,MANILA SCHOOL DISTRICT,K-4,N/A,420,3,16,N/A
6606061,Mansfield Middle School,MANSFIELD SCHOOL DISTRICT,5-8,N/A,252,3,14,N/A
6606062,Mansfield High School,MANSFIELD SCHOOL DISTRICT,9-12,N/A,251,3,9,N/A
6606060,Mansfield Elementary School,MANSFIELD SCHOOL DISTRICT,K-4,N/A,266,3,13,N/A
1804015,Marion High School,MARION SCHOOL DISTRICT,10-12,N/A,868,6,13,N/A
1804012,Marion Elementary School,MARION SCHOOL DISTRICT,2-3,N/A,605,6,19,N/A
1804017,Marion Intermediate School,MARION SCHOOL DISTRICT,4-5,N/A,577,6,20,N/A
1804016,Marion Middle School,MARION SCHOOL DISTRICT,6-7,N/A,631,6,19,N/A
1804014,Marion Junior High School,MARION SCHOOL DISTRICT,8-9,N/A,619,6,15,N/A
1804011,Avondale Elementary School,MARION SCHOOL DISTRICT,K-1,N/A,542,6,16,N/A
5604018,Marked Tree Middle School,MARKED TREE SCHOOL DISTRICT,6-8,N/A,126,3,14,N/A
5604017,Marked Tree High School,MARKED TREE SCHOOL DISTRICT,9-12,N/A,178,3,8,N/A
5604015,Marked Tree Elementary School,MARKED TREE SCHOOL DISTRICT,K-5,N/A,234,3,20,N/A
2803017,Marmaduke High School,MARMADUKE SCHOOL DISTRICT,7-12,N/A,340,2,11,N/A
2803016,Marmaduke Elementary School,MARMADUKE SCHOOL DISTRICT,K-6,N/A,396,2,17,N/A
5404032,Marvell-Elaine High School,MARVELL-ELAINE SCHOOL DISTRICT,7-12,N/A,164,2,8,N/A
5404030,Marvell-Elaine Elementary Sch,MARVELL-ELAINE SCHOOL DISTRICT,K-6,N/A,198,2,12,N/A
2305027,Mayflower Middle School,MAYFLOWER SCHOOL DISTRICT,5-8,N/A,313,3,18,N/A
2305026,Mayflower High School,MAYFLOWER SCHOOL DISTRICT,9-12,N/A,358,3,10,N/A
2305025,Mayflower Elementary School,MAYFLOWER SCHOOL DISTRICT,K-4,N/A,390,3,18,N/A
6102006,Maynard High School,MAYNARD SCHOOL DISTRICT,7-12,N/A,214,2,9,N/A
6102005,Maynard Elementary School,MAYNARD SCHOOL DISTRICT,K-6,N/A,244,2,13,N/A
7403013,McCrory High School,MCCRORY SCHOOL DISTRICT,7-12,N/A,286,2,10,N/A
7403012,McCrory Elementary School,MCCRORY SCHOOL DISTRICT,K-6,N/A,346,2,17,N/A
2105028,McGehee High School,MCGEHEE SCHOOL DISTRICT,7-12,N/A,494,2,10,N/A
2105026,McGehee Elementary School,MCGEHEE SCHOOL DISTRICT,K-6,N/A,676,2,17,N/A
3302006,Melbourne High School,MELBOURNE SCHOOL DISTRICT,7-12,N/A,402,2,12,N/A
3302005,Melbourne Elementary School,MELBOURNE SCHOOL DISTRICT,K-6,N/A,458,2,17,N/A
5703010,Holly Harshman Elem. School,MENA SCHOOL DISTRICT,3-5,N/A,400,4,17,N/A
5703011,Mena Middle School,MENA SCHOOL DISTRICT,6-8,N/A,407,4,16,N/A
5703012,Mena High School,MENA SCHOOL DISTRICT,9-12,N/A,465,4,10,N/A
5703009,Louise Durham Elem. School,MENA SCHOOL DISTRICT,K-2,N/A,399,4,16,N/A
3211035,Midland High School,MIDLAND SCHOOL DISTRICT,7-12,N/A,239,2,9,N/A
3211022,Midland Elementary School,MIDLAND SCHOOL DISTRICT,K-6,N/A,302,2,18,N/A
3104006,Mineral Springs High School,MINERAL SPRINGS SCHOOL DISTRICT,7-12,N/A,169,2,8,N/A
3104005,Mineral Springs Elem. School,MINERAL SPRINGS SCHOOL DISTRICT,K-6,N/A,252,2,14,N/A
2203012,Monticello High School,MONTICELLO SCHOOL DISTRICT,1-12,N/A,632,4,11,N/A
2203014,Monticello Intermediate School,MONTICELLO SCHOOL DISTRICT,3-6,N/A,489,4,21,N/A
2203011,Monticello Middle School,MONTICELLO SCHOOL DISTRICT,6-8,N/A,386,4,14,N/A
2203010,Monticello Elementary School,MONTICELLO SCHOOL DISTRICT,K-3,N/A,452,4,18,N/A
4902007,Mount Ida High School,MOUNT IDA SCHOOL DISTRICT,7-12,N/A,218,2,8,N/A
4902006,Bobby Barrett Elementary School,MOUNT IDA SCHOOL DISTRICT,K-6,N/A,253,2,14,N/A
0303013,Nelson Wilks Herron Elementary,MOUNTAIN HOME SCHOOL DISTRICT,1-2,N/A,560,6,20,N/A
0303024,Hackler Intermediate School,MOUNTAIN HOME SCHOOL DISTRICT,3-5,N/A,916,6,21,N/A
0303014,Pinkston Middle School,MOUNTAIN HOME SCHOOL DISTRICT,6-7,N/A,601,6,16,N/A
0303019,Mountain Home Jr. High School,MOUNTAIN HOME SCHOOL DISTRICT,8-8,N/A,299,6,14,N/A
0303703,Mountain Home Career Academies,MOUNTAIN HOME SCHOOL DISTRICT,9-12,N/A,1152,6,11,N/A
0303018,Mountain Home Kindergarten,MOUNTAIN HOME SCHOOL DISTRICT,K-K,N/A,251,6,16,N/A
2607047,Mountain Pine High School,MOUNTAIN PINE SCHOOL DISTRICT,K-12,N/A,206,2,10,N/A
2607046,Mountain Pine Elem. School,MOUNTAIN PINE SCHOOL DISTRICT,K-6,N/A,282,2,18,N/A
6901006,Mountain View Middle School,MOUNTAIN VIEW SCHOOL DISTRICT,5-8,N/A,392,7,17,N/A
6901012,Rural Special High School,MOUNTAIN VIEW SCHOOL DISTRICT,7-12,N/A,113,7,10,N/A
6901016,Timbo High School,MOUNTAIN VIEW SCHOOL DISTRICT,7-12,N/A,87,7,9,N/A
6901007,Mountain View High School,MOUNTAIN VIEW SCHOOL DISTRICT,9-12,N/A,339,7,13,N/A
6901005,Mountain View Elem. School,MOUNTAIN VIEW SCHOOL DISTRICT,K-4,N/A,488,7,18,N/A
6901015,Timbo Elementary School,MOUNTAIN VIEW SCHOOL DISTRICT,K-6,N/A,102,7,13,N/A
6901011,Rural Special Elem. School,MOUNTAIN VIEW SCHOOL DISTRICT,K-6,N/A,117,7,14,N/A
1703022,Mountainburg Middle School,MOUNTAINBURG SCHOOL DISTRICT,5-8,N/A,185,3,13,N/A
1703013,Mountainburg High School,MOUNTAINBURG SCHOOL DISTRICT,9-12,N/A,212,3,11,N/A
1703012,Mountainburg Elementary School,MOUNTAINBURG SCHOOL DISTRICT,K-4,N/A,234,3,12,N/A
2306030,Mt. Vernon/Enola High School,MT. VERNON/ENOLA SCHOOL DISTRICT,7-12,N/A,218,2,12,N/A
2306029,Mt. Vernon/Enola Elem. School,MT. VERNON/ENOLA SCHOOL DISTRICT,K-8,N/A,258,2,15,N/A
1704018,Pleasant View Campus School,MULBERRY/PLEASANT VIEW BI-COUNTY SCHOOLS,5-9,N/A,107,3,12,N/A
1704017,Mulberry High School,MULBERRY/PLEASANT VIEW BI-COUNTY SCHOOLS,9-12,N/A,91,3,6,N/A
1704016,Marvin Primary School,MULBERRY/PLEASANT VIEW BI-COUNTY SCHOOLS,K-4,N/A,164,3,13,N/A
1402031,Walker Pre-K Center,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1608015,Early Childhood Learning Cntr,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2301007,Sallie Cone Preschool,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3505047,Forrest Park/Greenville Preschool,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6001023,Fair Park Early Childhood Ctr,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6001045,Woodruff Early Childhood Ctr,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6001067,Alternative Agencies,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6001080,Geyer Springs Early Childhood Center,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6002067,Pike View Early Childhood Center,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6003090,Adkins Pre-K Center,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3105011,Nashville High School,NASHVILLE SCHOOL DISTRICT,10-12,N/A,381,4,13,N/A
3105009,Nashville Elementary School,NASHVILLE SCHOOL DISTRICT,4-6,N/A,470,4,14,N/A
3105010,Nashville Junior High School,NASHVILLE SCHOOL DISTRICT,7-9,N/A,427,4,15,N/A
3105012,Nashville Primary School,NASHVILLE SCHOOL DISTRICT,K-3,N/A,622,4,16,N/A
1503018,Nemo Vista Middle School,NEMO VISTA SCHOOL DISTRICT,6-8,N/A,92,3,7,N/A
1503017,Nemo Vista High School,NEMO VISTA SCHOOL DISTRICT,9-12,N/A,144,3,7,N/A
1503016,Nemo Vista Elementary School,NEMO VISTA SCHOOL DISTRICT,K-5,N/A,180,3,12,N/A
1611045,Fox Meadow Intermediate Center,NETTLETON SCHOOL DISTRICT,3-5,N/A,371,7,17,N/A
1611043,University Heights Intermediate School,NETTLETON SCHOOL DISTRICT,3-5,N/A,402,7,15,N/A
1611041,Nettleton Junior High School,NETTLETON SCHOOL DISTRICT,7-8,N/A,529,7,14,N/A
1611042,Nettleton High School,NETTLETON SCHOOL DISTRICT,9-12,N/A,945,7,14,N/A
1611040,University Hgts. Elem. School,NETTLETON SCHOOL DISTRICT,K-2,N/A,402,7,16,N/A
1611039,Fox Meadow Elementary,NETTLETON SCHOOL DISTRICT,K-2,N/A,412,7,16,N/A
1611046,Nettleton Middle School,NETTLETON SCHOOL DISTRICT,K-6,N/A,233,7,15,N/A
5008014,Nevada High  School,NEVADA SCHOOL DISTRICT,7-12,N/A,181,2,9,N/A
5008013,Nevada Elementary School,NEVADA SCHOOL DISTRICT,K-6,N/A,209,2,15,N/A
3403013,Newport High School,NEWPORT SCHOOL DISTRICT,7-12,N/A,486,2,10,N/A
3403014,Newport Elementary School,NEWPORT SCHOOL DISTRICT,K-7,N/A,661,2,17,N/A
0304022,Norfork High School,NORFORK SCHOOL DISTRICT,7-12,N/A,205,2,7,N/A
0304021,Norfork Elementary School,NORFORK SCHOOL DISTRICT,K-6,N/A,232,2,13,N/A
6002070,North Little Rock Middle School,NORTH LITTLE ROCK SCHOOL DISTRICT,6-9,N/A,1797,12,18,N/A
6002082,North Little Rock High School,NORTH LITTLE ROCK SCHOOL DISTRICT,9-12,N/A,2468,12,18,N/A
6002056,Glenview Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,306,12,19,N/A
6002054,Boone Park Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,353,12,18,N/A
6002069,Seventh Street Elem. School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,373,12,20,N/A
6002050,Amboy Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,424,12,20,N/A
6002061,Meadow Park Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,434,12,21,N/A
6002058,Lakewood Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,445,12,22,N/A
6002055,Crestwood Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,465,12,21,N/A
6002084,Ridgeroad Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,586,12,23,N/A
6002057,Indian Hills Elementary School,NORTH LITTLE ROCK SCHOOL DISTRICT,K-5,N/A,601,12,23,N/A
0504023,Omaha High School,OMAHA SCHOOL DISTRICT,7-12,N/A,165,2,7,N/A
0504022,Omaha Elementary School,OMAHA SCHOOL DISTRICT,K-6,N/A,211,2,15,N/A
4713053,Carroll Smith Elementary Schoo,OSCEOLA SCHOOL DISTRICT,1-4,N/A,398,4,17,N/A
4713705,Osceola Stem Charter,OSCEOLA SCHOOL DISTRICT,5-8,N/A,341,4,16,N/A
4713051,Osceola High School,OSCEOLA SCHOOL DISTRICT,9-12,N/A,319,4,11,N/A
4713052,North Elementary School,OSCEOLA SCHOOL DISTRICT,K-K,N/A,98,4,13,N/A
5706002,Acorn High School,OUACHITA RIVER SCHOOL DISTRICT,6-12,N/A,281,4,11,N/A
5706011,Oden High School,OUACHITA RIVER SCHOOL DISTRICT,7-12,N/A,88,4,5,N/A
5706001,Acorn Elementary School,OUACHITA RIVER SCHOOL DISTRICT,K-5,N/A,260,4,19,N/A
5706010,Ole Maddox Elementary School,OUACHITA RIVER SCHOOL DISTRICT,K-6,N/A,91,4,9,N/A
3005030,Ouachita High School,OUACHITA SCHOOL DISTRICT,7-12,N/A,217,2,8,N/A
3005029,Ouachita Elementary School,OUACHITA SCHOOL DISTRICT,K-6,N/A,275,2,18,N/A
7241701,Ozark Montessori Academy Springdale,OZARK MONTESSORI ACADEMY SPRINGDALE,K-7,N/A,182,1,17,N/A
6505014,Western Grove High School,OZARK MOUNTAIN SCHOOL DISTRICT,7-12,N/A,122,6,7,N/A
6505010,St. Joe High School,OZARK MOUNTAIN SCHOOL DISTRICT,7-12,N/A,77,6,7,N/A
6505011,Bruno-Pyatt High School,OZARK MOUNTAIN SCHOOL DISTRICT,7-12,N/A,98,6,6,N/A
6505012,Bruno-Pyatt Elementary School,OZARK MOUNTAIN SCHOOL DISTRICT,K-6,N/A,108,6,12,N/A
6505013,Western Grove Elem. School,OZARK MOUNTAIN SCHOOL DISTRICT,K-6,N/A,136,6,13,N/A
6505009,St. Joe Elementary School,OZARK MOUNTAIN SCHOOL DISTRICT,K-6,N/A,87,6,10,N/A
2404015,Elgin B. Milton Elem. School,OZARK SCHOOL DISTRICT,1-5,N/A,766,5,17,N/A
2404017,Ozark High School,OZARK SCHOOL DISTRICT,10-12,N/A,360,5,12,N/A
2404004,Ozark Middle School,OZARK SCHOOL DISTRICT,6-7,N/A,291,5,15,N/A
2404016,Ozark Junior High School,OZARK SCHOOL DISTRICT,8-9,N/A,295,5,13,N/A
2404005,Ozark Kindergarten School,OZARK SCHOOL DISTRICT,K-K,N/A,133,5,19,N/A
6205028,Palestine-Wheatley Senior High,PALESTINE-WHEATLEY SCH. DIST.,7-12,N/A,380,2,15,N/A
6205027,Palestine-Wheatley Elem. Sch.,PALESTINE-WHEATLEY SCH. DIST.,K-6,N/A,386,2,18,N/A
7309039,Pangburn High School,PANGBURN SCHOOL DISTRICT,7-12,N/A,349,2,14,N/A
7309038,Pangburn Elementary School,PANGBURN SCHOOL DISTRICT,K-6,N/A,375,2,15,N/A
2808024,Baldwin Elementary School,PARAGOULD SCHOOL DISTRICT,2-4,N/A,239,7,18,N/A
2808045,Oak Grove Elementary School,PARAGOULD SCHOOL DISTRICT,2-4,N/A,246,7,20,N/A
2808027,Woodrow Wilson Elem. School,PARAGOULD SCHOOL DISTRICT,2-4,N/A,254,7,17,N/A
2808028,Oak Grove Middle School,PARAGOULD SCHOOL DISTRICT,5-6,N/A,463,7,16,N/A
2808042,Paragould Junior High,PARAGOULD SCHOOL DISTRICT,7-8,N/A,485,7,17,N/A
2808043,Paragould High School,PARAGOULD SCHOOL DISTRICT,9-12,N/A,841,7,12,N/A
2808044,Paragould Primary School,PARAGOULD SCHOOL DISTRICT,K-1,N/A,520,7,20,N/A
4203013,Paris Middle School,PARIS SCHOOL DISTRICT,5-8,N/A,313,3,13,N/A
4203012,Paris High School,PARIS SCHOOL DISTRICT,9-12,N/A,341,3,11,N/A
4203011,Paris Elementary School,PARIS SCHOOL DISTRICT,K-4,N/A,413,3,16,N/A
7007040,Parkers Chapel High School,PARKERS CHAPEL SCHOOL DIST.,7-12,N/A,344,2,11,N/A
7007039,Parkers Chapel Elem. School,PARKERS CHAPEL SCHOOL DIST.,K-6,N/A,444,2,14,N/A
0407703,Pea Ridge Manufacturing & Business Academy,PEA RIDGE SCHOOL DISTRICT,11-12,N/A,129,5,6,N/A
0407026,Pea Ridge Intermediate School,PEA RIDGE SCHOOL DISTRICT,3-5,N/A,446,5,21,N/A
0407028,Pea Ridge Middle School,PEA RIDGE SCHOOL DISTRICT,6-8,N/A,515,5,25,N/A
0407027,Pea Ridge High School,PEA RIDGE SCHOOL DISTRICT,9-12,N/A,514,5,12,N/A
0407025,Pea Ridge Primary School,PEA RIDGE SCHOOL DISTRICT,K-2,N/A,456,5,20,N/A
5303011,Perryville High School,PERRYVILLE SCHOOL DISTRICT,7-12,N/A,439,2,12,N/A
5303010,Perryville Elementary School,PERRYVILLE SCHOOL DISTRICT,K-6,N/A,478,2,16,N/A
1104018,Piggott High School,PIGGOTT SCHOOL DISTRICT,7-12,N/A,400,2,11,N/A
1104017,Piggott Elementary School,PIGGOTT SCHOOL DISTRICT,K-6,N/A,448,2,16,N/A
3541703,Pine Bluff Lighthouse College Prep Academy High School,PINE BLUFF LIGHTHOUSE ACADEMY,7-8,N/A,43,2,11,N/A
3541701,Pine Bluff Lighthouse Elementary,PINE BLUFF LIGHTHOUSE ACADEMY,K-6,N/A,263,2,15,N/A
